,id,popularity,original_title,cast,director,genres,production_companies,vote_count,vote_average,budget_adj,revenue_adj,lead_actor,main_director,main_genre,main_production_company,profit
78,296100,2.096273,The Night Before,Joseph Gordon-Levitt|Seth Rogen|Anthony Mackie|Lizzy Caplan|Jillian Bell,Jonathan Levine,Comedy,Sony Pictures|Point Grey Pictures|Good Universe,363,6.1,22999989.8800044,48204295.1101101,Joseph Gordon-Levitt,Jonathan Levine,Comedy,Sony Pictures,25204305.230105698
79,263472,2.080935,Knock Knock,Keanu Reeves|Lorenza Izzo|Ana de Armas|Aaron Burns|Colleen Camp,Eli Roth,Drama|Horror|Thriller,Universum Film (UFA)|Dragonfly Entertainment|Black Bear Pictures|Square One Entertainment|Sobras International Pictures,473,4.8,2299998.98800044,4796917.44935632,Keanu Reeves,Eli Roth,Drama,Universum Film (UFA),2496918.4613558804
80,228205,2.070708,The Longest Ride,Scott Eastwood|Britt Robertson|Lolita Davidovich|Melissa Benoist|Jack Huston,"George Tillman, Jr.",Romance|Drama,Fox 2000 Pictures|Temple Hill Entertainment,711,7.3,31279986.236806,57972193.012235,Scott Eastwood,"George Tillman, Jr.",Romance,Fox 2000 Pictures,26692206.775429
81,159824,2.060162,Hotel Transylvania 2,Adam Sandler|Andy Samberg|Selena Gomez|Kevin James|Steve Buscemi,Genndy Tartakovsky,Animation|Comedy|Family,Columbia Pictures|Sony Pictures Animation,919,6.8,73599967.6160142,428888671.768984,Adam Sandler,Genndy Tartakovsky,Animation,Columbia Pictures,355288704.15296984
82,333348,2.055572,Love the Coopers,Steve Martin|Diane Keaton|John Goodman|Alan Arkin|Olivia Wilde,Jessie Nelson,Family|Comedy,Imagine Entertainment|Groundswell Productions|CBS Films,111,5.3,15639993.118403,22079990.2848042,Steve Martin,Jessie Nelson,Family,Imagine Entertainment,6439997.166401198
83,285783,2.049886,The Walk,Joseph Gordon-Levitt|Ben Kingsley|Charlotte Le Bon|Ben Schwartz|James Badge Dale,Robert Zemeckis,Adventure|Drama|Thriller,TriStar Pictures|Sony Pictures Entertainment|ImageMovers,706,6.8,32199985.8320062,56287361.8735607,Joseph Gordon-Levitt,Robert Zemeckis,Adventure,TriStar Pictures,24087376.041554496
84,290764,2.026651,Tracers,Marie Avgeropoulos|Taylor Lautner|Adam Rayner|Rafi Gavron|Sam Medina,Daniel Benmayor,Action|Crime|Drama,Temple Hill Entertainment|Senator Film|Freerunning|Melbarken|Saban Films,326,5.9,10119995.5472019,1714249.04573042,Marie Avgeropoulos,Daniel Benmayor,Action,Temple Hill Entertainment,-8405746.50147148
85,296099,2.000338,Vacation,Ed Helms|Christina Applegate|Skyler Gisondo|Steele Stebbins|Chris Hemsworth,John Francis Daley|Jonathan M. Goldstein,Adventure|Comedy,New Line Cinema|BenderSpink|David Dobkin Productions,846,6.1,28519987.4512055,96033410.7052992,Ed Helms,John Francis Daley,Adventure,New Line Cinema,67513423.2540937
86,243688,1.984529,Poltergeist,Sam Rockwell|Rosemarie DeWitt|Saxon Sharbino|Kyle Catlett|Kennedi Clements,Gil Kenan,Horror|Thriller,Ghost House Pictures|Vertigo Entertainment|Metro-Goldwyn-Mayer (MGM)|TSG Entertainment,589,5.0,32199985.8320062,87802915.846717,Sam Rockwell,Gil Kenan,Horror,Ghost House Pictures,55602930.0147108
87,287424,1.980039,Maggie,Arnold Schwarzenegger|Abigail Breslin|Joely Richardson|Laura Cayouette|J.D. Evermore,Henry Hobson,Horror,Lionsgate|Grindstone Entertainment Group|Silver Reel|Sly Predator|Matt Baer Films,384,5.1,3679998.38080071,172142.964257095,Arnold Schwarzenegger,Henry Hobson,Horror,Lionsgate,-3507855.416543615
88,301875,1.959765,Equals,Kristen Stewart|Nicholas Hoult|Guy Pearce|Jacki Weaver|Bel Powley,Drake Doremus,Drama|Romance|Science Fiction,Scott Free Productions|Infinite Frameworks Studios|Freedom Media|Route One Entertainment,135,5.6,0.0,1839999.19040035,Kristen Stewart,Drake Doremus,Drama,Scott Free Productions,1839999.19040035
89,181283,1.95632,Child 44,Tom Hardy|Gary Oldman|Noomi Rapace|Joel Kinnaman|Paddy Considine,Daniel Espinosa,Crime|Thriller,Summit Entertainment|Scott Free Productions|Worldview Entertainment,341,5.9,45999979.7600089,3058382.2543118,Tom Hardy,Daniel Espinosa,Crime,Summit Entertainment,-42941597.5056971
90,328425,1.926739,The Gift,Jason Bateman|Rebecca Hall|Joel Edgerton|David Denman|Beau Knapp,Joel Edgerton,Thriller|Mystery,Blumhouse Productions|Blue-Tongue Films|STX Entertainment|Ahimsa Films,631,6.6,4599997.97600089,54260336.8854517,Jason Bateman,Joel Edgerton,Thriller,Blumhouse Productions,49660338.90945081
91,274167,1.904898,Daddy's Home,Will Ferrell|Mark Wahlberg|Linda Cardellini|Thomas Haden Church|Hannibal Buress,Sean Anders,Comedy,Paramount Pictures|Gary Sanchez Productions|Good Universe|Red Granite Pictures,568,5.7,45999979.7600089,221131463.342156,Will Ferrell,Sean Anders,Comedy,Paramount Pictures,175131483.5821471
92,370687,1.876037,Mythica: The Necromancer,Melanie Stone|Adam Johnson|Kevin Sorbo|Nicola Posener|Jake Stormoen,A. Todd Smith,Fantasy|Action|Adventure,Arrowstorm Entertainment|Camera 40 Productions|Bellpond Films,11,5.4,0.0,0.0,Melanie Stone,A. Todd Smith,Fantasy,Arrowstorm Entertainment,0.0
93,307663,1.872696,Vice,Ambyr Childers|Thomas Jane|Bryan Greenberg|Bruce Willis|Johnathon Schaech,Brian A Miller,Thriller|Science Fiction|Action|Adventure,Grindstone Entertainment Group|K5 International|Emmett/Furla Films|Aperture Entertainment,181,4.1,9199995.95200178,0.0,Ambyr Childers,Brian A Miller,Thriller,Grindstone Entertainment Group,-9199995.95200178
94,309809,1.865007,The Little Prince,Jeff Bridges|Rachel McAdams|Paul Rudd|Marion Cotillard|James Franco,Mark Osborne,Adventure|Animation|Fantasy,Onyx Films|Orange Studios|CityMation|On Entertainment|Zippcast Films,423,7.5,58879974.0928114,89765510.5031753,Jeff Bridges,Mark Osborne,Adventure,Onyx Films,30885536.410363905
95,258509,1.841779,Alvin and the Chipmunks: The Road Chip,Jason Lee|Justin Long|Bella Thorne|Matthew Gray Gubler|Jesse McCartney,Walt Becker,Adventure|Animation|Comedy|Family,Regency Enterprises|Fox 2000 Pictures|Sunswept Entertainment|Bagdasarian Productions|TSG Entertainment,278,5.7,0.0,215055014.135793,Jason Lee,Walt Becker,Adventure,Regency Enterprises,215055014.135793
96,298382,1.82313,The Dressmaker,Kate Winslet|Liam Hemsworth|Caroline Goodall|Judy Davis|Hayley Magnus,Jocelyn Moorhouse,Drama,Amazon Studios|Film Art Media|Apollo Media,197,6.9,10975595.1707381,16872792.5759712,Kate Winslet,Jocelyn Moorhouse,Drama,Amazon Studios,5897197.405233102
97,272693,1.758618,The DUFF,Mae Whitman|Robbie Amell|Bella Thorne|Bianca A. Santos|Skyler Samuels,Ari Sandel,Romance|Comedy,Wonderland Sound and Vision|CBS Films|Vast Entertainment,753,6.8,7819996.55920151,40046325.6596167,Mae Whitman,Ari Sandel,Romance,Wonderland Sound and Vision,32226329.100415193
98,283445,1.742286,Sinister 2,Shannyn Sossamon|James Ransone|Tate Ellington|Nicholas King|Lucas Jade Zumann,Ciaran Foy,Horror,Alliance Films|Blumhouse Productions|IM Global|Automatik Entertainment|Entertainment One,331,5.5,9199995.95200178,48651435.1533685,Shannyn Sossamon,Ciaran Foy,Horror,Alliance Films,39451439.20136672
99,256961,1.73518,Paul Blart: Mall Cop 2,Kevin James|Raini Rodriguez|Eduardo VerÃ¡stegui|Daniella Alonso|Neal McDonough,Andy Fickman,Action|Adventure|Comedy|Family,Columbia Pictures|Happy Madison Productions|Sony Pictures Releasing|Sony Pictures Home Entertainment|Sony Pictures Entertainment (SPE),422,5.3,27599987.8560053,98989419.0846556,Kevin James,Andy Fickman,Action,Columbia Pictures,71389431.2286503
100,326359,1.72471199999999,Frozen Fever,Kristen Bell|Idina Menzel|Jonathan Groff|Josh Gad|Chris Williams,Chris Buck|Jennifer Lee,Adventure|Animation|Family,Walt Disney Pictures|Walt Disney Animation Studios,475,7.0,0.0,0.0,Kristen Bell,Chris Buck,Adventure,Walt Disney Pictures,0.0
101,254302,1.661789,High-Rise,Tom Hiddleston|Sienna Miller|Jeremy Irons|Luke Evans|Elisabeth Moss,Ben Wheatley,Action|Drama|Science Fiction,Ingenious Media|HanWay Films|Scope Pictures|Recorded Picture Company (RPC)|Northern Ireland Screen,161,5.4,0.0,0.0,Tom Hiddleston,Ben Wheatley,Action,Ingenious Media,0.0
102,241251,1.65107799999999,The Boy Next Door,Jennifer Lopez|Ryan Guzman|Ian Nelson|John Corbett|Kristin Chenoweth,Rob Cohen,Thriller,Universal Pictures|Nuyorican Productions|Blumhouse Productions|Smart Entertainment,810,3.9,3679998.38080071,46150034.4539848,Jennifer Lopez,Rob Cohen,Thriller,Universal Pictures,42470036.07318409
103,292040,1.646664,Spooks: The Greater Good,Peter Firth|Kit Harington|Jennifer Ehle|Lara Pulver|Elyes Gabel,Bharat Nalluri,Thriller|Action,BBC Films|Isle of Man Film|Shine Pictures|Kudos Film and Television|Pinewood Pictures,114,5.6,0.0,0.0,Peter Firth,Bharat Nalluri,Thriller,BBC Films,0.0
104,188222,1.532997,Entourage,Jeremy Piven|Adrian Grenier|Jerry Ferrara|Kevin Connolly|Kevin Dillon,Doug Ellin,Comedy,Warner Bros.|Closest to the Hole Productions,364,6.2,27599987.8560053,45322311.7381828,Jeremy Piven,Doug Ellin,Comedy,Warner Bros.,17722323.8821775
105,252838,1.510096,The Wedding Ringer,Kevin Hart|Josh Gad|Kaley Cuoco|Affion Crockett|Jorge Garcia,Jeremy Garelick,Comedy,Miramax Films|Screen Gems|LStar Capital,446,6.5,21159990.689604,73415857.2970227,Kevin Hart,Jeremy Garelick,Comedy,Miramax Films,52255866.6074187
106,273477,1.499614,Scouts Guide to the Zombie Apocalypse,Tye Sheridan|Logan Miller|Joey Morgan|Sarah Dumont|David Koechner,Christopher B. Landon,Comedy|Horror,Paramount Pictures|Oops Doughnuts Productions|Broken Road Productions|Brucks Entertainment,288,6.2,13799993.9280026,13671898.7043645,Tye Sheridan,Christopher B. Landon,Comedy,Paramount Pictures,-128095.22363810055
107,298312,1.495112,The Visit,Olivia DeJonge|Ed Oxenbould|Kathryn Hahn|Benjamin Kanes|Deanna Dunagan,M. Night Shyamalan,Horror|Thriller,Blumhouse Productions|Blinding Edge Pictures,729,5.9,4599997.97600089,90574017.1874324,Olivia DeJonge,M. Night Shyamalan,Horror,Blumhouse Productions,85974019.2114315
108,261023,1.48324599999999,Black Mass,Johnny Depp|Joel Edgerton|Benedict Cumberbatch|Dakota Johnson|Kevin Bacon,Scott Cooper,Crime|Drama,Infinitum Nihil|Head Gear Films|Cross Creek Pictures|Free State Pictures|RatPac-Dune Entertainment,848,6.3,48759978.5456094,91793583.3708233,Johnny Depp,Scott Cooper,Crime,Infinitum Nihil,43033604.825213894
109,336004,1.449072,Heist,Jeffrey Dean Morgan|Robert De Niro|Kate Bosworth|Dave Bautista|Gina Carano,Scott Mann,Crime|Action|Thriller,Emmett/Furla Films|Silver Plane Films|Mass Hysteria Entertainment|Tri Vision Pictures,233,5.4,8187996.39728158,46125.0997049561,Jeffrey Dean Morgan,Scott Mann,Crime,Emmett/Furla Films,-8141871.297576624
110,287903,1.448002,Krampus,Adam Scott|Toni Collette|Allison Tolman|David Koechner|Emjay Anthony,Michael Dougherty,Horror|Comedy|Fantasy,Universal Pictures|Legendary Pictures,342,5.9,13799993.9280026,56624785.5250943,Adam Scott,Michael Dougherty,Horror,Universal Pictures,42824791.597091705
111,182560,1.443406,Dark Places,Charlize Theron|Nicholas Hoult|Christina Hendricks|ChloÃ« Grace Moretz|Tye Sheridan,Gilles Paquet-Brenner,Drama|Mystery|Thriller,Denver and Delilah Productions|Mandalay Vision|Exclusive Media Group|Hugo Productions|Cuatro Plus Films,322,5.7,18399991.9040035,191900.875563614,Charlize Theron,Gilles Paquet-Brenner,Drama,Denver and Delilah Productions,-18208091.028439887
112,192141,1.41239,No Escape,Owen Wilson|Lake Bell|Pierce Brosnan|Sterling Jerins|Spencer Garrett,John Erick Dowdle,Action|Thriller,Bold Films|Living Films|Brothers Dowdle Productions,519,6.7,4599997.97600089,50065340.2112503,Owen Wilson,John Erick Dowdle,Action,Bold Films,45465342.23524941
113,308639,1.40805,Dope,Shameik Moore|Kiersey Clemons|Tony Revolori|ZoÃ« Kravitz|Chanel Iman,Rick Famuyiwa,Crime|Drama|Comedy,Forest Whitaker's Significant Productions|Revolt Films|IamOTHER Entertainment,448,7.3,643999.716640124,16547831.2389542,Shameik Moore,Rick Famuyiwa,Crime,Forest Whitaker's Significant Productions,15903831.522314075
114,261392,1.388251,American Ultra,Jesse Eisenberg|Kristen Stewart|Topher Grace|Connie Britton|Walton Goggins,Nima Nourizadeh,Comedy|Action,Concorde Filmverleih|Likely Story|FilmNation Entertainment|Circle of Confusion|The Bridge Finance Company,695,5.9,25759988.6656049,25951426.7813722,Jesse Eisenberg,Nima Nourizadeh,Comedy,Concorde Filmverleih,191438.11576730013
115,304357,1.388032,Woman in Gold,Helen Mirren|Ryan Reynolds|Tatiana Maslany|Katie Holmes|Max Irons,Simon Curtis,Drama,BBC Films|Origin Pictures,277,7.3,10119995.5472019,56690166.2163268,Helen Mirren,Simon Curtis,Drama,BBC Films,46570170.6691249
116,297291,1.38032,The Scorpion King: The Lost Throne,Victor Webster|Ellen Hollman|Barry Bostwick|Will Kemp|M. Emmet Walsh,Mike Elliott,Action|Fantasy|Adventure,Universal Pictures,22,4.5,0.0,0.0,Victor Webster,Mike Elliott,Action,Universal Pictures,0.0
117,266294,1.376605,Sisters,Tina Fey|Amy Poehler|John Leguizamo|Ike Barinholtz|Maya Rudolph,Jason Moore,Comedy,Little Stranger,399,5.9,27599987.8560053,96610126.2515444,Tina Fey,Jason Moore,Comedy,Little Stranger,69010138.3955391
118,227719,1.360926,Project Almanac,Jonny Weston|Virginia Gardner|Sofia Black-D'Elia|Sam Lerner|Allen Evangelista,Dean Israelite,Science Fiction|Thriller,Paramount Pictures|MTV Films|Platinum Dunes|Insurge Pictures,637,6.3,11039995.1424021,29668368.6659177,Jonny Weston,Dean Israelite,Science Fiction,Paramount Pictures,18628373.523515597
119,86828,1.360827,Absolutely Anything,Simon Pegg|Kate Beckinsale|Rob Riggle|Sanjeev Bhaskar|Joanna Lumley,Terry Jones,Comedy|Science Fiction,Premiere Picture|Bill and Ben Productions|GFM films,199,5.8,0.0,4774472.21923222,Simon Pegg,Terry Jones,Comedy,Premiere Picture,4774472.21923222
120,287948,1.355822,The Transporter Refueled,Ed Skrein|Ray Stevenson|Loan Chabanol|Gabriella Wright|Tatjana PajkoviÄ‡,Camille Delamarre,Thriller|Action|Crime,EuropaCorp,407,5.3,22999989.8800044,66819266.9995225,Ed Skrein,Camille Delamarre,Thriller,EuropaCorp,43819277.1195181
121,201085,1.345982,Crimson Peak,Mia Wasikowska|Jessica Chastain|Tom Hiddleston|Charlie Hunnam|Jim Beaver,Guillermo del Toro,Mystery|Thriller|Fantasy|Horror|Drama,Legendary Pictures,819,6.4,50599977.7360098,68705406.0096213,Mia Wasikowska,Guillermo del Toro,Mystery,Legendary Pictures,18105428.27361151
122,277355,1.342839,Everly,Salma Hayek|Hiroyuki Watanabe|Jennifer Blanc|Togo Igawa|Caroline Chikezie,Joe Lynch,Thriller|Action,"Crime Scene Pictures|Radius-TWC|Anonymous Content|Vega, Baby!",169,5.1,0.0,0.0,Salma Hayek,Joe Lynch,Thriller,Crime Scene Pictures,0.0
123,264999,1.338481,Magic Mike XXL,Channing Tatum|Matt Bomer|Joe Manganiello|Kevin Nash|Adam RodrÃ­guez,Gregory Jacobs,Comedy|Drama|Music,Warner Bros.|Iron Horse Entertainment (II),501,6.3,13615994.0089626,112619962.887216,Channing Tatum,Gregory Jacobs,Comedy,Warner Bros.,99003968.8782534
124,146301,1.338322,Paranormal Activity: The Ghost Dimension,Chris J. Murray|Brit Shaw|Ivy George|Lauren Frandsen|Tyler Craig,Gregory Plotkin,Horror|Thriller,Paramount Pictures|Blumhouse Productions,267,5.0,9199995.95200178,71851557.1453148,Chris J. Murray,Gregory Plotkin,Horror,Paramount Pictures,62651561.19331302
125,223485,1.329702,Slow West,Michael Fassbender|Kodi Smit-McPhee|Ben Mendelsohn|Caren Pistorius|Rory McCann,John Maclean,Romance|Thriller|Western,The New Zealand Film Commission|Film4|See Saw Films|DMC Films,229,6.6,0.0,210766.387262789,Michael Fassbender,John Maclean,Romance,The New Zealand Film Commission,210766.387262789
126,294016,1.316239,Trumbo,Bryan Cranston|Diane Lane|Helen Mirren|Elle Fanning|Louis C.K.,Jay Roach,Drama,Groundswell Productions|Inimitable Pictures|ShivHans Pictures,273,7.2,13799993.9280026,7576804.78620589,Bryan Cranston,Jay Roach,Drama,Groundswell Productions,-6223189.14179671
127,290751,1.315266,Secret in Their Eyes,Chiwetel Ejiofor|Nicole Kidman|Julia Roberts|Dean Norris|Lyndon Smith,Billy Ray,Crime|Drama|Mystery,Ingenious Media|Gran Via Productions|IM Global|Route One Films,202,6.2,17939992.1064034,29614535.8096042,Chiwetel Ejiofor,Billy Ray,Crime,Ingenious Media,11674543.703200802
128,309245,1.29314,Mistress America,Greta Gerwig|Lola Kirke|Charlie Gillette|Dean Wareham|Heather Lind,Noah Baumbach,Comedy,RT Features,132,6.4,0.0,2300395.50782597,Greta Gerwig,Noah Baumbach,Comedy,RT Features,2300395.50782597
129,228165,1.291013,The SpongeBob Movie: Sponge Out of Water,Tom Kenny|Bill Fagerbakke|Rodger Bumpass|Clancy Brown|Carolyn Lawrence,Paul Tibbitt,Family|Animation,Paramount Pictures|Nickelodeon Movies|Nickelodeon Animation Studios|United Plankton Pictures|Disruption Entertainment,533,5.7,68079970.0448131,286666383.306791,Tom Kenny,Paul Tibbitt,Family,Paramount Pictures,218586413.2619779
130,245706,1.284541,True Story,Jonah Hill|James Franco|Felicity Jones|Maria Dizzia|Ethan Suplee,Rupert Goold,Crime|Drama|Mystery,Plan B Entertainment|Regency Enterprises|New Regency Pictures,354,6.0,0.0,4342117.4894683,Jonah Hill,Rupert Goold,Crime,Plan B Entertainment,4342117.4894683
131,272878,1.278928,Max,Thomas Haden Church|Josh Wiggins|Lauren Graham|Robbie Amell|Mia Xitlali,Boaz Yakin,Adventure|Drama|Family,Sunswept Entertainment|Warner Bros.|Metro-Goldwyn-Mayer (MGM),214,7.0,18399991.9040035,40449856.802063,Thomas Haden Church,Boaz Yakin,Adventure,Sunswept Entertainment,22049864.898059502
132,263109,1.25358,Shaun the Sheep Movie,Justin Fletcher|Omid Djalili|Richard Webber|Kate Harbour|Tim Hands,Mark Burton|Richard Starzack,Family|Animation|Comedy|Adventure,Aardman Animations|Studio Canal|Anton Capital Entertainment (ACE),340,6.9,0.0,54923975.8334506,Justin Fletcher,Mark Burton,Family,Aardman Animations,54923975.8334506
133,157827,1.251681,Louder Than Bombs,Gabriel Byrne|Isabelle Huppert|Jesse Eisenberg|Devin Druid|Amy Ryan,Joachim Trier,Drama,Motlys|Arte France CinÃ©ma|Animal Kingdom,43,6.3,10119995.5472019,0.0,Gabriel Byrne,Joachim Trier,Drama,Motlys,-10119995.5472019
134,321751,1.245224,A Perfect Day,Olga Kurylenko|Benicio del Toro|Tim Robbins|MÃ©lanie Thierry|Fedja Stukan,Fernando LeÃ³n de Aranoa,Comedy|Drama,Reposado Producciones|TelevisiÃ³n EspaÃ±ola (TVE)|Mediapro,102,6.3,0.0,1566237.67085542,Olga Kurylenko,Fernando LeÃ³n de Aranoa,Comedy,Reposado Producciones,1566237.67085542
135,266396,1.225325,The Gunman,Sean Penn|Jasmine Trinca|Javier Bardem|Ray Winstone|Mark Rylance,Pierre Morel,Action|Drama|Crime,StudioCanal|Silver Pictures|TF1 Films Production|Canal+|Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA),283,5.6,36799983.8080071,9811564.7629115,Sean Penn,Pierre Morel,Action,StudioCanal,-26988419.0450956
136,277685,1.191138,Unfriended,Shelley Hennig|Moses Jacob Storm|Renee Olstead|William Peltz|Jacob Wysocki,Levan Gabriadze,Horror|Thriller,Bazelevs Production|Blumhouse Productions,643,5.6,919999.595200178,57851497.3453411,Shelley Hennig,Levan Gabriadze,Horror,Bazelevs Production,56931497.75014092
137,268920,1.178831,Hot Pursuit,Reese Witherspoon|SofÃ­a Vergara|Michael Mosley|John Carroll Lynch|Richard T. Jones,Anne Fletcher,Action|Crime|Comedy,New Line Cinema|Warner Bros.|Metro-Goldwyn-Mayer (MGM)|Pacific Standard,472,5.5,32199985.8320062,47545763.9998638,Reese Witherspoon,Anne Fletcher,Action,New Line Cinema,15345778.167857602
138,280092,1.164724,Insidious: Chapter 3,Dermot Mulroney|Stefanie Scott|Lin Shaye|Leigh Whannell|Angus Sampson,Leigh Whannell,Drama|Horror|Thriller,Sony Pictures,610,6.3,9199995.95200178,95959500.6978197,Dermot Mulroney,Leigh Whannell,Drama,Sony Pictures,86759504.74581791
139,193687,1.161812,Z for Zachariah,Margot Robbie|Chiwetel Ejiofor|Chris Pine,Craig Zobel,Drama|Science Fiction|Thriller,Palomar Pictures|Lucky Hat Entertainment|Silver Reel|Material Pictures|Zik Zak Kvikmyndir,181,5.5,0.0,109004.312038102,Margot Robbie,Craig Zobel,Drama,Palomar Pictures,109004.312038102
140,300803,1.144808,Dragonheart 3: The Sorcerer's Curse,Julian Morris|Tamzin Merchant|Jassa Ahluwalia|Ben Kingsley|Jonjo O'Neill,Colin Teague,Action|Adventure|Fantasy,Raffaella Productions,59,4.5,0.0,0.0,Julian Morris,Colin Teague,Action,Raffaella Productions,0.0
